claim_number,age_of_driver,safty_rating,annual_income,living_status,vehicle_category,vehicle_price,fraud
11173,25,76,32193,Rent,Compact,14879.54879,0
1017,32,79,34650,Own,Compact,32218.81806,1
22184,46,85,38295,Rent,Compact,38693.95285,0
19307,38,72,36369,Own,Medium,28116.06419,0
23152,38,70,36385,Rent,Compact,16294.75785,0
3497,28,72,33311,Rent,Large,30381.30379,0
18874,62,96,41253,Own,Compact,38697.29822,0
2432,39,83,36623,Own,Medium,11553.27924,0
4204,38,67,36400,Own,Medium,19642.14776,0
29588,62,85,41271,Rent,Medium,17467.48502,0
22437,40,73,36894,Rent,Large,15857.12191,1
6377,65,67,41760,Rent,Medium,35942.83984,0
826,39,77,36640,Own,Large,12657.08396,0
20685,59,82,40770,Rent,Medium,16390.55855,0
3678,58,81,40603,Own,Medium,50459.020410000005,0
27981,27,57,32964,Own,Medium,14494.75767,0
4718,31,85,34344,Own,Compact,10825.98551,0
5092,56,55,40259,Own,Compact,9157.592841,0
20050,39,87,36644,Own,Compact,4996.997012,0
25810,26,59,32578,Rent,Medium,37978.40405,0
427,38,90,36361,Own,Medium,10654.08813,0
29740,34,62,35260,Own,Medium,32716.83516,1
21635,35,77,35554,Own,Large,21433.83294,0
14271,48,76,38706,Own,Medium,9418.436049,0
6966,48,52,38725,Rent,Compact,5531.573191,0
5833,48,79,38709,Own,Medium,17332.298909999998,1
9986,56,85,40255,Own,Compact,34295.87883,0
15029,57,56,40433,Rent,Large,26115.91952,0
29254,38,57,36364,Own,Medium,18593.59596,0
8540,25,70,32198,Rent,Large,46213.97976,0
9222,53,96,39699,Rent,Medium,10442.04008,0
18839,48,40,38712,Own,Large,26453.27939,0
27568,45,81,38052,Own,Medium,13032.40717,0
8176,36,83,35830,Rent,Medium,24465.80012,0
2906,67,82,42047,Rent,Compact,20417.22173,0
12,45,86,38069,Own,Compact,49267.97071,0
22969,64,75,41583,Own,Large,10860.46712,0
3818,63,31,41441,Rent,Compact,16657.08724,0
8897,52,90,39495,Rent,Compact,14934.74626,0
457,69,80,42346,Own,Large,40923.37927,0
4281,41,81,37144,Own,Medium,25997.20059,0
743,29,78,33668,Rent,Medium,16113.15875,0
6004,57,77,40431,Rent,Compact,25927.91757,0
25502,25,16,32168,Own,Large,32676.19176,0
15590,47,83,38503,Rent,Compact,14293.45458,0
17776,31,86,34360,Own,Large,34608.11256,0
8604,28,80,33316,Rent,Compact,28416.18689,1
24421,43,90,37597,Rent,Large,21522.35689,0
20396,47,73,38524,Own,Large,10580.74218,1
19992,53,70,39689,Rent,Large,7035.855766,0
7842,28,74,33332,Rent,Large,60720.93138,0
25206,82,72,44068,Rent,Medium,20750.43127,0
19838,57,80,40425,Own,Compact,34846.28371,0
23649,30,61,34019,Own,Compact,18095.49341,1
13415,29,83,33681,Rent,Compact,13555.11948,0
18142,42,83,37377,Rent,Medium,34935.1204,0
10898,50,78,39115,Rent,Large,21477.78807,0
18641,39,21,36636,Own,Medium,30242.52498,0
8679,55,42,40060,Own,Large,11349.0995,0
26877,37,79,36112,Rent,Compact,27613.67383,0
20186,52,66,39507,Own,Medium,7370.591653,1
26140,54,81,39881,Own,Large,32670.75542,0
2626,35,48,35558,Rent,Medium,38619.4007,0
28170,54,26,39888,Own,Medium,30129.86729,0
8309,43,54,37618,Own,Large,16604.64087,0
22082,40,82,36896,Rent,Large,20618.36608,0
24713,35,77,35554,Own,Large,10550.33886,0
17285,31,80,34345,Own,Compact,16413.23629,0
16414,68,74,42175,Own,Medium,24902.68427,0
21952,28,88,33325,Rent,Large,11215.26018,0
29481,84,71,44329,Own,Compact,17241.62051,0
5826,42,82,37388,Own,Medium,31166.27857,1
25198,55,90,40080,Own,Large,43235.71541,0
15368,37,86,36116,Rent,Medium,24723.45006,1
1541,48,86,38705,Rent,Medium,18656.99112,0
21889,42,70,37387,Own,Medium,19295.69008,0
29582,58,36,40603,Rent,Medium,38965.47513,0
28760,44,88,37842,Own,Medium,20220.50452,0
5537,37,66,36115,Own,Large,15960.813569999998,0
14508,53,83,39718,Own,Medium,6812.641672,0
17604,65,67,41758,Own,Medium,17788.47738,0
846,55,72,40076,Own,Large,18857.4808,0
22858,40,71,36891,Rent,Large,17314.86205,0
25822,55,73,40072,Own,Large,20019.29924,0
12626,61,48,41105,Rent,Large,19972.42842,0
10857,31,94,34341,Rent,Large,12847.83944,0
3381,49,95,38914,Rent,Compact,27352.69621,0
3219,56,68,40253,Own,Medium,20640.04905,0
6019,52,75,39497,Rent,Medium,23153.6378,0
6061,57,44,40435,Own,Large,23767.50876,0
3814,26,86,32578,Rent,Medium,12007.36271,0
20653,30,63,34018,Own,Medium,11673.10239,0
28310,24,53,31793,Rent,Large,28059.8363,0
12170,27,81,32954,Own,Large,8513.339354000002,0
18520,49,84,38936,Own,Large,19342.42391,0
15059,61,65,41097,Own,Compact,17429.74726,0
20939,31,82,34344,Own,Medium,17187.649530000002,0
5028,50,75,39128,Own,Large,19460.41314,0
19684,52,80,39513,Rent,Compact,18820.14685,0
8210,45,74,38063,Own,Large,30041.73911,0
11996,67,61,42045,Rent,Compact,11128.5245,0
14382,62,20,41272,Rent,Large,18568.08627,0
10510,35,91,35567,Rent,Medium,26441.86376,0
29805,34,63,35291,Rent,Medium,9447.382793,0
11175,20,68,29959,Rent,Large,42162.23919,0
1418,46,61,38284,Rent,Medium,6521.860074,1
4834,48,90,38716,Rent,Medium,24331.19427,1
26201,47,51,38490,Own,Large,18321.57732,0
26759,31,55,34343,Rent,Large,30167.58576,0
8971,69,75,42362,Rent,Large,26518.54887,0
23434,65,79,41732,Own,Large,14123.97727,0
26963,40,92,36876,Own,Large,57329.19447,0
20010,26,23,32555,Rent,Medium,20807.86556,0
22776,58,76,40600,Own,Compact,34447.66252,0
8204,43,68,37592,Rent,Medium,5884.422732999999,0
22582,49,84,38911,Rent,Medium,14713.27421,0
20512,48,77,38720,Own,Large,14172.80699,0
13874,25,69,32181,Own,Compact,22909.42253,0
4873,35,76,35549,Rent,Large,8660.326461,1
9080,44,61,37858,Own,Compact,17425.56772,1
26947,38,72,36362,Own,Compact,22438.96891,0
25798,34,91,35274,Own,Medium,16683.51761,0
2395,34,87,35275,Own,Medium,12811.22926,1
19666,41,87,37146,Own,Compact,15662.44317,0
22883,45,90,38061,Own,Large,17661.37865,0
5464,38,74,36358,Own,Medium,12315.69332,0
27801,32,61,34672,Rent,Medium,8939.514908,0
9905,50,80,39109,Rent,Large,11249.99446,0
4576,45,46,38056,Rent,Compact,19785.85443,0
19224,40,34,36874,Rent,Large,25852.16491,0
19001,31,91,34339,Own,Medium,16674.24609,0
12609,54,77,39891,Own,Compact,32040.22857,0
2741,50,65,39128,Rent,Medium,22410.27035,0
5957,54,94,39904,Own,Compact,17422.39715,0
22182,36,80,35857,Own,Medium,10157.04406,0
6454,41,55,37132,Own,Medium,15903.23261,0
9310,37,66,36107,Own,Large,11810.23431,0
209,45,77,38079,Own,Compact,11123.72718,0
29219,39,79,36631,Rent,Medium,27572.40469,0
19673,47,53,38517,Own,Medium,24030.84885,0
4673,32,67,34642,Own,Large,32292.21824,1
29591,37,81,36110,Rent,Large,17830.4231,0
15401,37,40,36109,Own,Compact,15444.53444,0
22338,50,88,39144,Rent,Medium,37938.12556,0
9696,68,28,42211,Rent,Large,14528.12936,0
970,39,39,36631,Own,Compact,10055.10195,1
16229,36,75,35838,Own,Compact,23319.32355,0
18840,57,78,40441,Own,Large,9214.433145,0
4402,67,89,42066,Rent,Large,25021.07176,0
17661,34,89,35279,Rent,Compact,35697.38513,0
9064,42,66,37374,Own,Compact,26121.9752,0
29498,54,92,39897,Own,Large,18866.23391,0
21865,35,54,35553,Rent,Large,12337.0175,0
19871,41,72,37151,Own,Large,33639.116310000005,1
11497,53,87,39707,Rent,Medium,42725.68184,0
29147,42,84,37357,Own,Medium,26390.56351,0
22959,49,69,38934,Own,Compact,10589.25738,0
3550,50,64,39119,Rent,Medium,31455.78711,0
18359,44,58,37836,Rent,Medium,53018.10549,0
21476,46,84,38298,Own,Medium,18315.91047,0
11372,51,86,39323,Own,Large,30149.31262,0
7597,42,85,37376,Own,Large,21702.52889,0
28937,54,84,39865,Own,Large,31230.61165,0
27974,26,59,32581,Rent,Medium,38808.59421,0
54,50,90,39129,Own,Medium,11816.91717,0
27283,29,81,33672,Own,Medium,28883.39773,0
11933,28,79,33304,Rent,Compact,8321.785124,0
24158,62,83,41267,Own,Large,32246.52702,0
10323,51,71,39326,Rent,Medium,20687.07979,0
3905,54,64,39891,Own,Medium,28636.51324,0
5323,49,48,38932,Own,Compact,14044.44798,1
18140,30,85,33998,Own,Medium,24027.12222,0
7892,31,74,34348,Rent,Medium,5628.797026,0
23453,67,80,42056,Own,Compact,17968.0749,1
8319,44,66,37839,Own,Compact,23805.826930000003,0
20268,44,96,37834,Own,Compact,25056.13899,0
9872,37,92,36094,Rent,Compact,13195.05973,1
6688,49,83,38929,Rent,Compact,14834.20806,0
24711,42,43,37368,Own,Compact,28132.18915,0
17072,41,85,37137,Rent,Medium,26898.03726,1
16726,35,15,35558,Own,Large,17608.54596,0
9603,25,65,32180,Own,Large,23060.67194,0
18275,46,86,38303,Rent,Large,37688.29222,1
12449,66,58,41900,Rent,Medium,12405.39313,0
28236,53,88,39693,Own,Compact,41710.88741,0
13149,41,84,37133,Rent,Compact,24821.74521,0
15223,49,48,38903,Rent,Large,13655.38303,0
6323,34,83,35251,Own,Medium,23001.27542,0
21245,28,61,33321,Own,Medium,27748.475130000003,1
18272,39,77,36654,Rent,Medium,17184.7783,0
23436,40,87,36889,Own,Large,20064.71432,0
23759,31,56,34338,Own,Medium,32113.05801,0
17968,36,82,35828,Own,Large,24889.20461,0
24059,36,36,35832,Rent,Compact,18854.0172,0
15517,59,92,40782,Own,Compact,12820.66607,0
28899,38,76,36373,Own,Large,49192.14291,0
11037,56,78,40261,Own,Medium,15357.99328,0
13666,32,93,34672,Own,Large,17335.78606,0
11559,72,86,42778,Rent,Compact,12816.76491,0
9558,60,58,40930,Rent,Compact,13330.04465,0
11957,53,59,39689,Rent,Large,10010.7181,1
3333,41,80,37142,Own,Large,34740.85515,0
4535,46,68,38279,Rent,Compact,28050.96293,0
29599,39,54,36642,Own,Compact,23148.39473,0
16095,34,86,35275,Own,Compact,26415.05367,0
17444,40,82,36898,Own,Medium,19988.87605,0
11210,46,63,38282,Rent,Large,25448.28456,0
5472,47,92,38501,Own,Compact,10932.00542,0
163,40,59,36891,Rent,Large,26281.40145,0
442,35,70,35542,Own,Compact,16978.84274,0
18164,47,81,38500,Own,Medium,7868.926098999999,0
790,52,68,39505,Own,Medium,23456.39844,0
1682,30,92,34025,Own,Compact,35905.28384,0
11733,44,56,37857,Rent,Large,12651.79174,0
29401,55,71,40064,Rent,Compact,14871.323219999998,0
12585,61,91,41111,Own,Large,18675.94589,0
19742,48,89,38698,Rent,Large,17125.752930000002,1
15843,25,85,32186,Rent,Medium,45384.683260000005,1
22324,72,85,42769,Rent,Large,32658.78421,0
21017,53,35,39699,Rent,Medium,47537.97308,0
21793,34,84,35270,Rent,Medium,54333.94633,0
3729,30,87,34008,Rent,Medium,26134.96451,0
15635,33,88,34950,Rent,Compact,15076.61022,0
6996,43,69,37623,Rent,Medium,22116.37646,0
14411,46,93,38264,Rent,Medium,13535.17561,0
21585,54,81,39883,Rent,Large,44210.02432,0
28923,36,50,35823,Own,Compact,12610.18631,0
6404,44,95,37833,Own,Large,12948.48127,0
20607,87,57,44642,Rent,Compact,21058.49287,0
12162,62,67,41258,Own,Large,20386.39467,0
14269,42,71,37379,Rent,Large,31510.54487,0
22566,32,74,34658,Own,Compact,55094.54975,1
27779,52,63,39495,Rent,Medium,17684.96517,0
11983,58,16,40613,Own,Medium,15462.60205,0
20526,38,46,36363,Own,Compact,28077.66362,0
21275,45,76,38062,Own,Medium,25358.1505,0
11896,53,93,39692,Rent,Compact,16692.12175,0
14849,37,74,36102,Rent,Compact,28423.24472,0
9330,57,48,40441,Own,Compact,20277.64698,0
21830,35,51,35548,Own,Large,17887.46357,1
6777,40,49,36894,Own,Large,9473.73602,0
23353,53,55,39705,Rent,Large,58196.00777999999,0
12485,45,41,38062,Rent,Compact,16129.74301,0
28953,48,83,38728,Rent,Large,33012.767210000005,1
20766,40,52,36880,Rent,Large,11268.4441,0
26326,52,88,39504,Rent,Medium,13019.56155,0
4439,60,79,40948,Rent,Medium,17392.41997,0
15463,39,85,36630,Own,Compact,7253.224413,0
21458,63,65,41420,Own,Large,34389.80117,0
27978,29,89,33665,Rent,Large,14724.59501,1
13511,36,81,35828,Rent,Medium,12756.71372,0
11877,48,78,38704,Rent,Large,8195.967815,0
4597,37,88,36110,Rent,Medium,8950.889785,1
6208,32,85,34658,Own,Large,24989.47004,0
19336,34,71,35265,Own,Large,31317.43265,1
22014,25,75,32164,Own,Compact,12952.99178,0
8181,27,88,32956,Own,Medium,28551.99286,0
548,55,88,40049,Rent,Large,26814.22215,0
22280,28,58,33346,Own,Compact,10049.85699,0
20100,34,53,35258,Rent,Compact,14524.44441,1
28276,39,80,36629,Rent,Compact,10676.63212,0
15235,39,85,36626,Own,Large,36908.44671,1
7803,29,87,33646,Rent,Compact,46875.22973,0
18811,51,79,39329,Own,Compact,23946.79895,0
6338,33,70,34958,Own,Large,24497.36703,0
1928,37,83,36117,Own,Medium,26711.53526,0
24950,46,88,38296,Own,Large,18795.44342,1
9447,43,85,37630,Rent,Compact,14472.51277,1
8267,66,75,41895,Own,Compact,19571.57837,0
8379,28,90,33315,Own,Large,14854.02912,1
25572,52,87,39511,Rent,Medium,28498.69968,0
26626,45,73,38058,Own,Medium,14691.2793,0
11198,39,33,36639,Own,Medium,28876.3077,0
22042,55,86,40082,Own,Medium,33316.801739999995,0
12516,45,35,38058,Own,Compact,9466.552167,0
1924,31,33,34329,Rent,Compact,14940.56109,0
8274,33,62,34962,Rent,Large,36913.199360000006,0
23230,41,70,37156,Own,Medium,56981.73141,0
12383,66,71,41895,Rent,Medium,20790.73107,0
27246,42,88,37360,Rent,Compact,8537.394065999999,0
4895,53,88,39702,Own,Medium,15256.07376,0
23046,40,81,36883,Own,Compact,15309.26918,0
23817,44,30,37838,Own,Medium,14399.37099,0
12376,42,86,37367,Rent,Compact,10756.15325,1
23115,44,64,37835,Rent,Large,11088.6437,0
3626,21,82,30429,Rent,Medium,30802.42578,0
29764,26,60,32570,Rent,Medium,18595.6858,0
19311,53,81,39707,Rent,Large,17604.340369999998,0
16971,39,76,36631,Rent,Medium,20428.96651,0
9695,30,84,34011,Rent,Compact,34789.241330000004,0
23569,32,41,34678,Rent,Large,21930.04381,0
9185,37,47,36110,Own,Compact,13904.90414,0
26118,48,77,38718,Rent,Large,56638.40173,0
21077,62,83,41284,Rent,Medium,16584.30477,0
8911,33,70,34972,Own,Medium,30070.03144,1
17954,48,61,38716,Rent,Medium,11718.59304,0
4730,38,58,36358,Own,Large,17411.44214,0
7312,57,53,40435,Rent,Large,4301.760778,0
19264,25,65,32189,Own,Compact,19734.41064,0
20799,35,77,35566,Own,Compact,12121.33149,0
23372,57,86,40437,Own,Medium,9058.4413,1
5013,47,71,38511,Own,Medium,33623.02469,1
19355,46,54,38280,Rent,Medium,28694.6731,0
25215,41,27,37156,Rent,Medium,27540.81968,0
14327,40,65,36897,Rent,Compact,12397.62856,0
1926,29,54,33684,Rent,Medium,36051.54049,0
20176,41,86,37130,Rent,Medium,15516.8661,0
15626,31,86,34347,Own,Large,29086.99355,0
21784,50,75,39102,Rent,Large,7745.283726000001,0
5680,47,72,38499,Own,Large,14349.2616,1
10575,44,79,37844,Rent,Large,11345.28884,0
25074,26,51,32589,Rent,Medium,9530.197815,0
2009,49,77,38919,Own,Large,14014.89665,0
19996,37,97,36117,Own,Compact,28175.65261,0
10942,41,83,37150,Own,Large,18549.63438,0
1055,38,68,36379,Own,Large,14478.51109,1
26455,36,90,35840,Rent,Large,4635.066914,0
18304,45,84,38073,Own,Compact,22313.65742,0
5030,45,59,38046,Own,Compact,28036.45328,0
23900,32,86,34659,Own,Compact,17304.06521,0
9821,37,91,36095,Rent,Compact,10677.6563,0
4247,27,49,32962,Rent,Medium,13423.43146,1
19678,61,65,41112,Own,Medium,43068.13994,0
20441,62,50,41280,Rent,Large,20727.77281,0
2474,48,93,38709,Rent,Compact,11153.39285,0
17060,44,41,37832,Rent,Compact,19015.10534,0
11025,60,62,40935,Own,Medium,15135.29988,0
13138,40,72,36898,Rent,Medium,18655.86923,0
9147,58,93,40597,Own,Large,20394.55906,0
24270,41,33,37131,Own,Large,19346.53253,0
18541,29,60,33668,Rent,Large,23716.91694,1
6972,37,71,36122,Own,Large,12054.4121,0
18399,45,49,38080,Own,Large,10697.23911,0
25907,26,84,32584,Rent,Medium,37683.60686,0
24078,45,83,38075,Own,Medium,13742.0439,0
11101,62,58,41259,Rent,Large,20255.63666,0
5357,38,83,36364,Rent,Large,37139.63479,0
9482,45,74,38067,Rent,Compact,52040.92248,1
16795,24,79,31787,Rent,Medium,22616.89287,0
20333,26,67,32580,Rent,Medium,28174.57777,0
20255,62,67,41265,Own,Large,10796.40751,0
22411,45,73,38070,Rent,Large,12013.44115,1
24135,66,74,41888,Own,Medium,16336.22168,0
28160,34,95,35250,Rent,Medium,13100.05012,0
16446,43,75,37632,Own,Compact,12407.10913,1
1029,30,47,34020,Rent,Medium,64901.75799,0
4435,50,56,39132,Own,Large,11226.29917,0
27406,25,62,32176,Rent,Medium,24257.10354,0
15980,50,94,39116,Own,Compact,14134.90356,0
11551,38,74,36377,Rent,Compact,14175.98944,0
7041,47,85,38490,Own,Compact,17661.07939,0
15834,29,73,33678,Own,Medium,17049.84969,1
18521,42,82,37371,Own,Compact,20945.9998,0
2527,68,81,42197,Own,Compact,11048.57807,0
5564,28,38,33317,Rent,Large,42032.5694,0
4668,65,86,41748,Rent,Compact,38619.2318,0
16438,65,86,41742,Own,Compact,26005.54435,0
13228,43,77,37610,Own,Compact,13245.61307,0
14284,44,67,37840,Rent,Large,23149.224,0
11170,58,92,40630,Rent,Large,24439.6241,0
11682,48,84,38721,Rent,Medium,12015.39496,0
12288,53,46,39698,Rent,Medium,10278.21647,0
14925,44,72,37830,Own,Compact,14183.82787,0
24161,44,52,37828,Rent,Compact,27357.62886,0
24872,64,84,41578,Own,Compact,44205.33096,0
25890,61,78,41105,Own,Large,15667.19061,0
26822,49,60,38919,Own,Medium,21850.22553,0
25880,57,88,40448,Own,Compact,15625.09816,0
3190,27,76,32970,Rent,Large,4553.566691,0
18014,30,89,33992,Own,Large,26283.30638,0
722,57,66,40429,Own,Large,37595.92852,0
14046,24,65,31791,Rent,Large,22480.52918,0
11516,23,69,31347,Rent,Medium,27792.37083,0
24636,53,94,39713,Own,Medium,33931.3619,0
4222,30,49,34000,Own,Compact,7935.637643999999,0
12522,20,79,29972,Rent,Large,32125.82524,1
21165,40,81,36873,Own,Compact,17089.15029,0
21602,38,86,36364,Rent,Large,29505.62852,0
22335,41,80,37142,Own,Medium,22111.4635,0
9848,61,53,41098,Rent,Compact,4045.101964,0
21897,56,72,40263,Rent,Large,9233.565085,0
6927,27,91,32938,Rent,Compact,5829.751396,0
15241,51,80,39327,Own,Compact,54196.01616,1
29865,54,11,39897,Rent,Large,19174.57347,0
26143,46,82,38273,Own,Large,50138.92552,0
29939,42,93,37395,Rent,Medium,13083.65339,1
27689,37,84,36107,Own,Medium,17691.72308,0
25149,40,68,36886,Own,Large,26132.04183,0
20798,68,71,42212,Own,Medium,9457.220344,0
26263,49,87,38936,Own,Large,30363.26998,0
21109,32,48,34637,Own,Large,19578.74882,0
26328,42,85,37397,Rent,Large,16051.25476,0
549,31,85,34344,Own,Medium,18779.70609,0
24727,56,54,40253,Own,Medium,13281.20873,0
28736,28,58,33339,Rent,Compact,13652.735030000002,0
11851,36,55,35828,Own,Compact,18012.93498,0
6059,45,63,38053,Own,Large,4767.144259000001,0
15170,60,84,40956,Own,Compact,21492.36305,0
11348,24,79,31786,Rent,Large,27732.52995,1
5974,59,88,40784,Own,Compact,18000.23046,1
4397,47,88,38486,Own,Medium,52855.46997,0
10536,27,52,32963,Own,Large,19225.98865,0
20612,68,92,42189,Own,Large,15877.51197,0
13312,40,62,36895,Rent,Medium,17818.44139,0
26695,54,25,39899,Own,Compact,28401.51926,0
18090,41,81,37135,Rent,Large,10845.94829,0
17161,43,80,37610,Own,Medium,35627.89039,0
1076,44,72,37829,Own,Large,10133.5933,0
4182,35,90,35541,Own,Large,45389.29014,0
5170,25,75,32186,Rent,Large,6982.76326,1
24899,48,76,38712,Own,Medium,15948.4915,0
4932,62,61,41276,Own,Compact,21774.85989,0
980,42,62,37380,Own,Large,17242.625219999998,0
12191,57,64,40416,Rent,Medium,16569.1478,0
14278,52,78,39517,Rent,Large,25364.49085,0
35,24,80,31796,Rent,Compact,9224.079753,1
25610,60,82,40957,Own,Compact,18278.36398,0
23396,44,80,37828,Own,Medium,22966.70718,0
526,36,90,35837,Own,Compact,21496.18529,0
18153,53,91,39694,Own,Large,9915.129149,0
6888,54,83,39883,Own,Large,33275.7872,0
1685,31,84,34333,Own,Compact,15113.62374,1
2094,43,20,37625,Rent,Medium,23009.83917,1
13719,61,67,41114,Own,Medium,21472.4882,1
28340,44,66,37865,Own,Large,14229.45115,0
15363,36,67,35836,Own,Medium,26436.65129,0
18054,33,74,34958,Own,Medium,38377.85401,0
8615,44,86,37840,Rent,Compact,19906.3278,0
8216,46,79,38285,Own,Medium,42500.52924,0
22270,63,78,41438,Own,Large,9568.910855,0
12209,56,63,40246,Own,Medium,15650.70626,0
15219,42,79,37376,Rent,Compact,18756.27936,1
6485,47,76,38497,Own,Large,28475.89185,0
20941,43,84,37610,Rent,Large,26111.39816,0
904,27,51,32975,Rent,Large,22042.5172,0
14549,56,86,40255,Own,Compact,62234.16768,0
11505,39,92,36639,Own,Compact,15777.67484,1
18117,45,80,38077,Rent,Compact,22117.9599,0
20770,52,81,39508,Rent,Medium,25809.41801,0
18265,30,64,34011,Own,Large,15647.74826,1
10005,57,43,40424,Own,Large,14613.47021,0
6700,40,93,36905,Rent,Large,14136.19436,0
3360,43,69,37628,Own,Large,20733.65674,1
17744,41,90,37149,Own,Medium,15507.02926,0
15993,34,78,35259,Own,Compact,41632.29751,0
6834,53,73,39696,Own,Large,16963.60041,0
14368,45,86,38062,Own,Medium,28497.03973,0
22915,35,89,35544,Rent,Medium,34259.48097,0
13431,55,77,40070,Own,Large,15496.59726,0
14850,44,53,37856,Own,Compact,18274.84065,0
25376,35,88,35538,Own,Compact,12946.87725,0
18000,41,65,37126,Own,Medium,21170.45851,1
23674,50,81,39122,Rent,Compact,11852.66744,0
828,45,66,38066,Own,Large,6889.895398999999,0
4263,52,85,39519,Own,Medium,14092.79301,0
2910,50,76,39114,Own,Compact,18124.54157,0
2562,23,69,31359,Rent,Medium,8231.011784,0
24529,44,49,37845,Own,Medium,33492.728760000005,0
5050,35,76,35565,Own,Large,16694.266059999998,0
5253,38,91,36370,Own,Large,33207.991780000004,0
18024,31,79,34340,Rent,Large,20267.82654,0
14686,43,79,37603,Own,Medium,13303.56529,0
10935,61,85,41101,Own,Large,13570.08248,0
9622,46,86,38280,Own,Large,37594.20713,0
15886,48,76,38704,Rent,Compact,27737.30352,0
9216,45,65,38065,Rent,Compact,6926.330587,0
1146,43,52,37618,Own,Medium,20774.68087,1
16210,40,79,36876,Own,Medium,44103.55102,1
9276,25,74,32184,Rent,Large,25128.9126,0
25534,57,69,40426,Rent,Large,26896.644330000003,0
5293,39,82,36645,Rent,Large,28162.97114,0
22748,53,70,39706,Rent,Large,30864.58508,0
16701,36,56,35843,Rent,Large,24420.85717,0
15525,50,53,39113,Own,Medium,14635.83351,0
7763,53,76,39706,Rent,Compact,18403.67095,0
15979,50,91,39132,Own,Compact,13325.52263,0
6132,26,42,32571,Own,Medium,34716.66242,0
15355,61,82,41114,Own,Large,23800.61122,0
25465,41,76,37128,Rent,Large,27106.48438,0
25475,71,69,42625,Own,Compact,37938.24905,0
2202,69,75,42350,Rent,Compact,12062.6594,0
5459,43,75,37627,Rent,Compact,9496.903207,0
22133,41,89,37123,Own,Large,30553.35101,0
1999,40,65,36904,Own,Large,42210.23569,0
